"legal_entity_id","division_id","division_name","division_type","division_phone","division_email","residence_area","residence_gromada_name","residence_gromada_koatuu","residence_region","residence_settlement_type","residence_settlement","residence_settlement_koatuu","residence_addresses","location","lat","lng"
"34433933-5987-4b74-8ed6-6614fef33202","01842185-abf6-4203-a74b-4c1dbd69fbf7","Ілайф СМД","Місце провадження діяльності","+380507129181","elifefmc@gmail.com","ОДЕСЬКА","ОДЕСЬКА","5110100000",NULL,"місто","ОДЕСА","5110100000","ОДЕСЬКА область, місто ОДЕСА, вулиця Середня, 83а","0101000000A913D044D8C03E40AF25E4839E354740","46.4189","30.7533"
"56da4e58-3677-4397-a935-fcc37857265a","0183b9d6-019a-4870-a5f9-c6095b65417a","ГОДУЩАН КАТЕРИНА ВІТАЛІЇВНА","Філія (інший відокремлений підрозділ)","+380976103856","godushhan@gmail.com","РІВНЕНСЬКА","КОРЕЦЬКА","5623010100","КОРЕЦЬКИЙ","місто","КОРЕЦЬ","5623010100","РІВНЕНСЬКА область, КОРЕЦЬКИЙ район, місто КОРЕЦЬ, вулиця ВОЛОДИМИРСЬКА, 14А","01010000003C22F0D12C263B4077E162A0C64F4940","50.6232491","27.1491214"
"f86263e0-39eb-41c5-98c0-3ec49293f62b","0179f243-c1ba-4dcc-8614-1ff3e23619a1","Амбулаторія загальної практики-сімейної медицини № 2","Амбулаторія","+380689241155","azpsm-3@ukr.net","ДНІПРОПЕТРОВСЬКА","ДНІПРОВСЬКА","1210100000",NULL,"місто","ДНІПРО","1210100000","ДНІПРОПЕТРОВСЬКА область, місто ДНІПРО, вулиця Галини Мазепи, 53А","0101000000F9BD4D7FF6874140C30DF8FC30424840","48.51712","35.06221"
"bcd6b570-e733-4f93-a476-7c26d9ff2df4","01791b87-bc7c-4057-bcc9-caaa625186c6","Козацька,9/1 (Лікар Здоров'я+)","Амбулаторія","+380960335335, +380472335335","likar.ck.info@gmai.com","ЧЕРКАСЬКА","ЧЕРКАСЬКА","7110100000","Черкаський","місто","ЧЕРКАСИ","7110100000","ЧЕРКАСЬКА область, Черкаський район, місто Черкаси, вулиця Козацька, 9/1","010100000014CB2DAD860C404023BE13B35EB84840","49.44039","32.09786"
"56564726-93cd-438d-9b72-8eda485958e5","01673022-c03b-4425-a6cc-2810afd4ff83","АЗПСМ м.Зміїв","Амбулаторія","+380574733519","rc_pmsd.zmiiv@ukr.net","ХАРКІВСЬКА","ЗМІЇВСЬКА","6321710100","ЗМІЇВСЬКИЙ","місто","ЗМІЇВ","6321710100","ХАРКІВСЬКА область, ЗМІЇВСЬКИЙ район, місто ЗМІЇВ, вулиця 6-ї Стрілецької дивізії, 1","01010000003B6EF8DD742D424030D978B0C5D64840","49.677908","36.355129"
"e2b67cd7-be3d-485f-9228-fd3487197dc0","01663e4e-d22f-4a11-9267-76e084642aa3","Відокремлене відділення №305.2","Місце провадження діяльності","+380800330075","csd@csd.com.ua","ІВАНО-ФРАНКІВСЬКА","ІВАНО-ФРАНКІВСЬКА","2610100000",NULL,"місто","ІВАНО-ФРАНКІВСЬК","2610100000","ІВАНО-ФРАНКІВСЬКА область, місто ІВАНО-ФРАНКІВСЬК, вулиця Коновальця, 147","0101000000F82702E66BB6384060DE2DDA2D744840","48.9076493","24.7125839"
"8f27ced2-2639-4bd3-a605-7dbb26f4a2e0","0158d84c-79d0-4ae1-94ae-b05260a4167d","Консультативно - діагностичний центр","Місце провадження діяльності","+380577255679","policlinica22@ukr.net","ХАРКІВСЬКА","ХАРКІВСЬКА","6310100000",NULL,"місто","ХАРКІВ","6310100000","ХАРКІВСЬКА область, місто ХАРКІВ, вулиця Москалівська, 59","0101000000C093162EAB1C42406403E962D3FC4840","49.975201","36.223974"
"412cb142-dc28-474a-bbdb-831937804481","0151e217-fb8d-494b-ac2f-5018c6f52d43","Місце надання послуг 1","Місце провадження діяльності","+380503302339","itodurov@gmail.com","М.КИЇВ","КИЇВ","8000000000","ШЕВЧЕНКІВСЬКИЙ","місто","КИЇВ","8000000000","М.КИЇВ, ШЕВЧЕНКІВСЬКИЙ район, місто КИЇВ, вулиця Вознесенський узвіз, 22","0101000000DC0DA2B5A2813E406FB72407EC3A4940","50.460328","30.506389"
"13277980-afcb-4fea-824f-ad5fac0c379c","0148fb52-48df-4fa1-a81b-f0fd43346193","Місце надання послуг 1","Місце провадження діяльності","+380352268109","admintkml2@ukr.net","ТЕРНОПІЛЬСЬКА","ТЕРНОПІЛЬСЬКА","6110100000",NULL,"місто","ТЕРНОПІЛЬ","6110100000","ТЕРНОПІЛЬСЬКА область, місто ТЕРНОПІЛЬ, вулиця Купчинського, 14","010100000000416FE0C4A43940C740E8EAD8C64840","49.5534948","25.6436291"
"716aa13b-693e-418c-ab20-2f62f009b6d9","02a01f32-a565-4e15-a066-fd49fe0cd2f1","Сімейна медицина ТОВ ""Клініка Євроклінікс""","Філія (інший відокремлений підрозділ)","+380678404050","oxfordrovno@gmail.com","РІВНЕНСЬКА","РІВНЕНСЬКА","5610100000",NULL,"місто","РІВНЕ","5610100000","РІВНЕНСЬКА область, місто РІВНЕ, вулиця Грушевського академіка, 26","01010000002D7AA702EE453A40325A475513504940","50.62559","26.273163"
"5b35b494-2241-444d-bd2a-848de781209d","02972582-b9f2-4b74-be04-25df5cc00866","Місце надання послуг 2","Місце провадження діяльності","+380385131132","gorodok3@ukr.net","ХМЕЛЬНИЦЬКА","ГОРОДОЦЬКА","6821210100",NULL,"місто","ГОРОДОК","6821210100","ХМЕЛЬНИЦЬКА область, місто ГОРОДОК, вулиця Шевченка Т, 40/3","0101000000A294B5F237923A40ECFA05BB61964840","49.1748575","26.5711662"
"6ca909e1-3b02-4d54-9ec5-67100eca2ee4","0293f271-476c-45ec-abd7-94a430ae42d2","Поліклініка","Місце провадження діяльності","+380674262924","policlini@ukr.net","ТЕРНОПІЛЬСЬКА","БУЧАЦЬКА","6121210100",NULL,"місто","БУЧАЧ","6121210100","ТЕРНОПІЛЬСЬКА область, місто Бучач, вулиця Галицька, 40","01010000002E39EE940E663940C0B2D2A414884840","49.06313","25.39866"
"8d792ea3-dedd-403b-81f4-0d2edeadb9af","02830ef7-53c9-47fc-ab79-6fb0992c208a","Амбулаторія ЗПСМ Очеретине","Амбулаторія","+380506916216","ocherambdet@ukr.net","ДОНЕЦЬКА","МИРНОГРАДСЬКА","1411300000",NULL,"місто","МИРНОГРАД","1411300000","ДОНЕЦЬКА область, місто МИРНОГРАД, вулиця Соборна, 20л","01010000003509DE9046A142409B38B9DFA1264840","48.301815","37.259966"
"c79e4def-bc45-4641-bdf8-354c2f5cf218","0276711b-6035-4537-accd-e6b3dc6edf4e","Філія №1, КНП ""ЦПМСД №2"" Святошинського району м. Києва","Амбулаторія","+380442983211","svyatdp2@ukr.net","М.КИЇВ","КИЇВ","8000000000",NULL,"місто","КИЇВ","8000000000","М.КИЇВ, місто КИЇВ, вулиця Симиренка, 10","0101000000B62FA017EE643E403F390A1005354940","50.414217","30.394258"
"04d1445d-b619-42c6-af3a-4eaf90354822","026d75ad-069d-4a3b-864e-e280e8227a61","Білозерська амбулаторія загальної практики - сімейної медицини","Амбулаторія","+380503674937","beloz.cpmsd@ukr.net","ДОНЕЦЬКА","БІЛОЗЕРСЬКА","1411570500",NULL,"місто","БІЛОЗЕРСЬКЕ","1411570500","ДОНЕЦЬКА область, місто БІЛОЗЕРСЬКЕ, вулиця Фестивальна, 4","01010000002E01F8A754874240D5EB1681B1444840","48.536667","37.057271"
"89f8eca0-dd60-43ab-8923-6245efa0642b","02563fd4-926b-4ae5-b498-c219f97fa9af","Амбулаторія № 1 центру первинної медичної допомоги","Амбулаторія","+380577255797","27polkharkov@ukr.net","ХАРКІВСЬКА","ХАРКІВСЬКА","6310100000",NULL,"місто","ХАРКІВ","6310100000","ХАРКІВСЬКА область, місто ХАРКІВ, вулиця Григорія Сковороди, 32","01010000009CF86A47711E4240D7F9B7CB7EFF4840","49.996057","36.237832"
"503bbfa3-7b33-4a30-a676-ab4fdc9b17a1","02420c71-0be6-4ca1-88ac-8da04ecf3304","місце надання послуг","Філія (інший відокремлений підрозділ)","+380682122522","arztplustov@gmail.com","РІВНЕНСЬКА","РІВНЕНСЬКА","5610100000",NULL,"місто","РІВНЕ","5610100000","РІВНЕНСЬКА область, місто РІВНЕ, вулиця Соборна, 364Б","0101000000D36A48DC63393A40F163CC5D4B504940","50.6273","26.22418"
"a28fd996-50ed-4e63-8209-b6e526f36d46","023c02d2-fae1-4692-be82-d8bc712d1141","КНП ""ЦПСМД №1"" Деснянського р-ну м.Києва, Амбулаторія загальної практики - сімейної медицини №2","Амбулаторія","+380445155815","cpmsd1_desna@ukr.net","М.КИЇВ","КИЇВ","8000000000",NULL,"місто","КИЇВ","8000000000","М.КИЇВ, місто КИЇВ, проспект Червоної Калини, 32 б","0101000000537B116DC79C3E402A7288B839414940","50.509574","30.612418"
"67d70e20-8c6b-4aae-9b5b-d51471bf8b22","02062df0-36b6-40e7-85ae-4e4c7fdf88f5","Поліклініка","Місце провадження діяльності","+380981770303","info@ol.zp.ua","ДНІПРОПЕТРОВСЬКА","КАМ’ЯНСЬКА","1210400000",NULL,"місто","КАМ'ЯНСЬКЕ","1210400000","ДНІПРОПЕТРОВСЬКА область, місто Кам'янське, вулиця Свободи, 2","01010000007C2C7DE8824E4140894160E5D0424840","48.323580","35.513434"
"18791c31-3281-4e5a-9ea5-2eef9a6fe18e","0202f1d5-dbe1-4966-9295-1bc36c33349a","Клініко-діагностична лабораторія","Філія (інший відокремлений підрозділ)","+380678077648","sambirpoliklinik@gmail.com","ЛЬВІВСЬКА","САМБІРСЬКА","4610900000",NULL,"місто","САМБІР","4610900000","ЛЬВІВСЬКА область, місто САМБІР, вулиця Степана Бандери, 17","010100000097A949F08634374079CBD58F4DC24840","49.517992","23.205184"
"1fbae10a-eae0-4aaa-a512-b54a4502c99c","0334a40a-2cd6-4dfd-9396-57badeebe2c2","КНП ""Центр первинної медико-санітарної допомоги"" Славутицької міської ради","Амбулаторія","+380992208743, +380457922188","slavzpmsd@gmail.com","КИЇВСЬКА","СЛАВУТИЦЬКА","3211500000","ВИШГОРОДСЬКИЙ","місто","СЛАВУТИЧ","3211500000","КИЇВСЬКА область, ВИШГОРОДСЬКИЙ район, місто СЛАВУТИЧ, вулиця Збройних сил України, 10","010100000025C9737D1FBE3E4026E2ADF36FC34940","51.526854","30.742668"
"c993b45a-a474-4173-81ed-9c2ae505b48b","032bc68b-28a2-4253-8826-9171ab2a920c","Комунальне  некомерційне підприємство Обухівської міської ради "" Обухівська багатопрофільна лікарня інтенсивного лікування""","Місце провадження діяльності","+380457221932","hospital-adm@ukr.net","КИЇВСЬКА","УКРАЇНСЬКА","3223110500",NULL,"місто","УКРАЇНКА","3223110500","КИЇВСЬКА область, місто Українка, вулиця Київська, 1","010100000034BA83D8998A3E402D095053CB364940","50.155255","30.7371148"
"c1fd303d-6303-4a2b-9e0a-ede1eb294e06","0320953f-75bb-46c1-b2a0-90a4226421aa","СМД","Місце провадження діяльності","+380617001700, +380800333535","nova.hospitalweb@gmail.com","ЗАПОРІЗЬКА","ЗАПОРІЗЬКА","2310100000","Запорізький","місто","ЗАПОРІЖЖЯ","2310100000","ЗАПОРІЗЬКА область, Запорізький район, місто Запоріжжя, вулиця Чумаченка, 49/10","0101000000CD8450C3789A41409D4A9162D6E34740","47.77998001188573","35.20681039268093"
"893217bc-5af3-4f49-990b-df38322e6d49","031751d8-1a3f-4bbd-b559-978854196860","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЛЬВІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ЛЬВІВСЬКИЙ ОБЛАСНИЙ ЦЕНТР ЕКСТРЕНОЇ МЕДИЧНОЇ ДОПОМОГИ ТА МЕДИЦИНИ КАТАСТРОФ"" Станція ЕМД ""Львів"" Підстанція №3","Місце провадження діяльності","+380974554005","lvivemdmk.ps3@gmail.com","ЛЬВІВСЬКА","ЛЬВІВСЬКА","4610100000",NULL,"місто","ЛЬВІВ","4610100000","ЛЬВІВСЬКА область, місто ЛЬВІВ, проспект Червоної Калини, 57","01010000006BB8C83D5D0D384053B131AF23E64840","49.797964","24.052204"
"f5def9ed-a139-4b96-94f3-5071d338939d","0311cb63-1c5e-4595-9e37-5e61725e8ffc","САНАТОРІЙ МОРШИНКУРОРТ","Місце провадження діяльності","+380326062370","prykarp@gmail.com","ЛЬВІВСЬКА","МОРШИНСЬКА","4610700000",NULL,"місто","МОРШИН","4610700000","ЛЬВІВСЬКА область, місто Моршин, вулиця ПАРКОВА ПЛОЩА, 3","01010000009296CADB11DE374080D4264EEE934840","49.15571","23.86746"
"58b539f2-56fd-4572-84dd-5d2e640e9999","030f4480-cee5-49cf-896b-2d5c05c45adb","КАБІНЕТ №1 СУПРОВІДУ ТА ЛІКУВАННЯ ДОРОСЛИХ ТА ДІТЕЙ, ХВОРИХ НА ТУБЕРКУЛЬОЗ, НА ПЕРВИННОМУ РІВНІ МЕДИЧНОЇ ДОПОМОГИ","Амбулаторія","+380664407550","chertenkova090258@gmail.com","ДОНЕЦЬКА","ДРУЖКІВСЬКА","1411700000",NULL,"місто","ДРУЖКІВКА","1411700000","ДОНЕЦЬКА область, місто ДРУЖКІВКА, вулиця Короленка, 10","010100000045D7851F9CC14240682096CD1C4E4840","48.610254","37.512577"
"13ced715-6f4e-4269-930a-ab82029d2b8b","030eea8c-7b16-40cc-aa44-d407dfc531c5","Іванія О.Р. ФОП","Амбулаторія","+380937280909","ivinai.azpsm4@gmail.com","ХМЕЛЬНИЦЬКА","ХМЕЛЬНИЦЬКА","6810100000","Хмельницький","місто","ХМЕЛЬНИЦЬКИЙ","6810100000","ХМЕЛЬНИЦЬКА область, Хмельницький район, місто Хмельницький, вулиця Січових стрільців, 2/3","01010000008D4468041B033B404ED2FC31ADB94840","49.450598","27.012131"
"bacf600c-8e07-4b6e-a845-afcb94c0ca32","03080184-adc8-4b39-a3bb-96913c981aa6","відділення функціональної діагностики","Місце провадження діяльності","+380552421513","serhii58@meta.ua","ХЕРСОНСЬКА","ХЕРСОНСЬКА","6510100000",NULL,"місто","ХЕРСОН","6510100000","ХЕРСОНСЬКА область, місто ХЕРСОН, вулиця Суворова, 35","010100000092CB7F48BF4D4040713D0AD7A3504740","46.63","32.6074"
