"legal_entity_id","legal_entity_name","legal_entity_edrpou","care_type","property_type","legal_entity_email","legal_entity_website","legal_entity_phone","legal_entity_owner_name","registration_area","registration_settlement","registration_address","lat","lng"
"76c85138-9b1b-4292-af21-95bdb8dc28c5","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ПОЛОНСЬКОЇ МІСЬКОЇ РАДИ ПОЛОНСЬКОЇ МІСЬКОЇ ОБ'ЄДНАНОЇ ТЕРИТОРІАЛЬНОЇ ГРОМАДИ""","41877252","Первинна","Комунальна","centrpmsdpolonne@ukr.net","","+380384320660","Сімчера Іван Васильович","ХМЕЛЬНИЦЬКА","ПОЛОННЕ","Україна, 30500, Хмельницька обл., Шепетівський р-н, місто Полонне, вул.Українки Л., будинок 177","50.1218594","27.4919276"
"bd9822fa-45cf-4c9d-acfb-0235e2a98e67","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БУЦЬКИЙ СЕЛИЩНИЙ ЦЕНТР НАДАННЯ ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ "" БУЦЬКОЇ СЕЛИЩНОЇ РАДИ","43326750","Первинна","Комунальна","bukyotg_kpmsd@ukr.net","","+380967602939","Шепеляк Марина Петрівна","ЧЕРКАСЬКА","БУКИ(З)","Україна, 20114, Черкаська обл., Уманський р-н, селище міського типу Буки(з), вул.Пушкіна, будинок 1","49.0945366","30.4050589"
"639999b6-26fb-4d7e-a123-67ac4529f19c","БІЛИШКО ДМИТРО ВІТАЛІЙОВИЧ","ФОП","Первинна","ФОП","dr.bilyshko@gmail.com","","+380999212231","Білишко Дмитро Віталійович","ПОЛТАВСЬКА","КРЕМЕНЧУК","Україна, 39600, Полтавська обл., місто Кременчук, ПРОВУЛОК ГЕРОЇВ БРЕСТА, будинок 63, квартира 29","49.088699","33.4205937"
"24284865-5958-41e8-ae0f-21eadce15591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ТЕРНІВСЬКА ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ"" ТЕРНІВСЬКОЇ МІСЬКОЇ РАДИ""","01987445","Спеціалізована","Комунальна","ternivkacml@gmail.com","","+380505648328","Крадько  Микола  Маркович","ДНІПРОПЕТРОВСЬКА","ТЕРНІВКА","Україна, 51500, Дніпропетровська обл., місто Тернівка, ВУЛИЦЯ МАЯКОВСЬКОГО, будинок 22","48.5299647","36.0780258"
"9df29e9f-39f3-479e-a4e8-57668a489322","Швець Юлія Сергіївна","ФОП","Первинна","ФОП","shadmanova@ukr.net","","+380635949474","Швець Юлія Сергіївна","М.КИЇВ","КИЇВ","Україна, 02155, місто Київ, вул.Каунаська, будинок 12, квартира 36","50.43947","30.50726"
"4eaf05a5-9120-4a14-8ba2-078c657b54a2","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ  ПІДПРИЄМСТВО ""ОБЛАСНЕ ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ'ЄДНАННЯ М. КРАМАТОРСЬК""","21992649","Спеціалізована","Комунальна","2619151@gmail.com","kramoncology.ucoz.net","+380504713076","Гейко Олександр Володимирович","ДОНЕЦЬКА","КРАМАТОРСЬК","Україна, 84307, Донецька обл., місто Краматорськ, ВУЛИЦЯ ОЛЕКСИ ТИХОГО, будинок 31","48.7216211","37.5638247"
"bdb43bd0-9759-48eb-992b-038a011aece8","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО""ДЕСНЯНСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ДЕСНЯНСЬКОЇ СЕЛИЩНОЇ РАДИ","40893412","Спеціалізована","Комунальна","desna_cpmsd@ukr.net","","+380464647118","Шинкаренко Олександр Миколайович","ЧЕРНІГІВСЬКА","ДЕСНА(З)","Україна, 17024, Чернігівська обл., Чернігівський р-н, селище міського типу Десна(з), вул.Рибалка, будинок 6","50.9277587","30.7529639"
"558e7c60-d9fb-4ac3-9112-2cd0e7ca7e1c","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДИТЯЧИЙ МЕДИЧНИЙ ЦЕНТР"" КАМ'ЯНЕЦЬ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","26381838","Первинна","Комунальна","dutpolkp2008@ukr.net","","+380384950215","Очеретенко Тетяна Юхимівна","ХМЕЛЬНИЦЬКА","КАМ'ЯНЕЦЬ-ПОДІЛЬСЬКИЙ","Україна, 32302, Хмельницька обл., місто Кам'янець-Подільський, ВУЛИЦЯ ЛЕСІ УКРАЇНКИ, будинок 41","48.6758657","26.584331"
"2ac445a4-7faa-4a2a-ae26-3a7e174cb423","СОБЧУК НІНА МИКОЛАЇВНА","ФОП","Первинна","ФОП","sobchuk-nina@ukr.net","","+380984085563","Собчук Ніна Миколаївна","ВІННИЦЬКА","УЛАДІВКА(З)","Україна, 22320, Вінницька обл., Літинський р-н, село Уладівка(з), вул.Миру, будинок 10, квартира 1","49.4996345","28.2276245"
"47150499-fcb5-47ee-87dc-0b0697df52d2","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЗНОБ-НОВГОРОДСЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ - СІМЕЙНОЇ МЕДИЦИНИ""","34205047","Первинна","Комунальна","znob.bol@gmail.com","","+380545173103","Половинкіна Аліна Вікторівна","СУМСЬКА","ЗНОБ-НОВГОРОДСЬКЕ","Україна, 41022, Сумська обл., Середино-Будський р-н, селище міського типу Зноб-Новгородське, ШКІЛЬНА, будинок 17","52.2658994","33.6007677"
"aaafac65-c0ec-4878-8a52-f00aa2a003e8","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ'ЄДНАННЯ ""ВІННИЦЬКИЙ ОБЛАСНИЙ ЦЕНТР  ЕКСТРЕНОЇ МЕДИЧНОЇ ДОПОМОГИ ТА МЕДИЦИНИ КАТАСТРОФ ВІННИЦЬКОЇ ОБЛАСНОЇ РАДИ""","36364624","Екстрена","Комунальна","med_katastrof@ukr.net","http://vinemd.org.ua","+380432670120","Пірникоза Анатолій Васильович","ВІННИЦЬКА","ВІННИЦЯ","Україна, 21018, Вінницька обл., Вінницький р-н, місто Вінниця, вул.Пирогова, будинок 46-А","49.2295349","28.4510605"
"9821a64a-0c2d-41dd-b36e-b9ea54e265ab","СЕРГЄЄВ СЕРГІЙ ОЛЕКСАНДРОВИЧ","ФОП","Первинна","ФОП","iws-j@ukr.net","paracels.one","+380688756248","Сергєєв Сергій Олександрович","КІРОВОГРАДСЬКА","СВІТЛОВОДСЬК","Україна, 27501, Кіровоградська обл., Олександрійський р-н, місто Світловодськ, вул.Конька, будинок 27, квартира 19","49.0366809","33.2131496"
"672b8b55-eb1d-4eac-bc1b-066e288e3a0e","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВОЛОЦЬКА СІЛЬСЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ - СІМЕЙНОЇ МЕДИЦИНИ"" ВОЛОКІВСЬКОЇ СІЛЬСЬКОЇ РАДИ ЧЕРНІВЕЦЬКОГО РАЙОНУ ЧЕРНІВЕЦЬКОЇ ОБЛАСТІ","40283348","Спеціалізована","Комунальна","lazpsm.voloka@gmail.com","","+380373430265","Антохов Анатолій Володимирович","ЧЕРНІВЕЦЬКА","ВОЛОКА","Україна, 60413, Чернівецька обл., Чернівецький р-н, село Волока, вул.Гагаріна, будинок 31-А","48.1944728","25.9320036"
"a2947609-b9b4-49ea-81c6-f4dcef585bf7","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ ІМ.О.Ф.ГЕРБАЧЕВСЬКОГО"" ЖИТОМИРСЬКОЇ ОБЛАСНОЇ РАДИ","01991406","Спеціалізована","Комунальна","medisazt@gmail.com","","+380412438740","Леськів Богдан Богданович","ЖИТОМИРСЬКА","ЖИТОМИР","Україна, 10002, Житомирська обл., місто Житомир, ВУЛИЦЯ ЧЕРВОНОГО ХРЕСТА, будинок 3","50.2476393","28.6729711"
"016b49d1-ea3f-4e17-91ad-9499d169fa01","КЛІЩЕВСЬКА ГАЛИНА ВАСИЛІВНА","ФОП","Первинна","ФОП","ksi-73@ukr.net","","+380983480881","Кліщевська Галина Василівна","ВОЛИНСЬКА","РАТНЕ(З)","Україна, 44101, Волинська обл., Ковельський р-н, селище міського типу Ратне(з), вул.Серпнева, будинок 12А, квартира 5","51.6614265","24.5233506"
"ce84b4f9-c45d-4890-a9f7-cee4da9ecdff","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО НОВОМИКОЛАЇВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ НОВОМИКОЛАЇВСЬКОЇ СЕЛИЩНОЇ РАДИ ЗАПОРІЗЬКОЇ ОБЛАСТІ","38600757","Первинна","Комунальна","novcpmsd@ukr.net","","+380614491986","Голуб Сергій Михайлович","ЗАПОРІЗЬКА","НОВОМИКОЛАЇВКА(З)","Україна, Запорізька обл., Запорізький р-н, селище міського типу Новомиколаївка(з), вул.Соборності, будинок 106","47.9767667","35.9095015"
"0033b641-db83-4551-a5ce-1b925a0691c9","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ І РІВНЯ М. ГОРІШНІ ПЛАВНІ"" ГОРІШНЬОПЛАВНІВСЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ","01999626","Спеціалізована","Комунальна","koms.hosp@gmail.com","","+380534844831","Малигіна Наталя Григорівна","ПОЛТАВСЬКА","ГОРІШНІ ПЛАВНІ","Україна, 39800, Полтавська обл., Кременчуцький р-н, місто Горішні Плавні, вул.Миру, будинок 10","49.0156679","33.6450451"
"acbf3f99-3f0c-43b9-bb02-5a1379eb9cca","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ТОМАКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ"" ТОМАКІВСЬКОЇ СЕЛИЩНОЇ РАДИ","01989450","Спеціалізована","Комунальна","tomcrl@i.ua","","+380566822131, +380566822131","Грищенко Ігор Віталійович","ДНІПРОПЕТРОВСЬКА","ТОМАКІВКА","Україна, 53500, Дніпропетровська обл., Томаківський р-н, селище міського типу Томаківка, ВУЛИЦЯ  ШОСЕЙНА, будинок 22","47.8172631","34.7548713"
"f5cb07c7-1773-45d5-b9bc-7955982c03ad","Сіроштан Вікторія Олександрівна","ФОП","Первинна","ФОП","viktoriyaseroshtan@gmail.com","","+380980370367","Сіроштан Вікторія Олександрівна","ДНІПРОПЕТРОВСЬКА","КРИВИЙ РІГ","Україна, 50047, Дніпропетровська обл., місто Кривий Ріг, вул.Колачевського Сергія, будинок 105, квартира 101",NULL,NULL
"37b41948-a38b-4995-823a-ddd07729b080","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЛІНК-МЕДИТАЛ""","37202693","Спеціалізована","Приватна (без ФОП)","nephrocentr.odesa@link-medital.com.ua","link-medital.com.ua","+380443645714","Нагорянська Яна Яківна","М.КИЇВ","КИЇВ","Україна, 02098, місто Київ, ВУЛИЦЯ БЕРЕЗНЯКІВСЬКА, будинок 29, ЛІТЕРА А","50.4209758","30.5977574"
"7aa30036-55b2-446c-9d1d-67feddfacf0d","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""НЕФРОЦЕНТР""","43850452","Спеціалізована","Приватна (без ФОП)","nefrocentre@gmail.com","nephrocenter.com","+380443591488","Шевченко Олександр Сергійович","М.КИЇВ","КИЇВ","Україна, 02098, місто Київ, вул.Березняківська, будинок 29 Літера А","50.4209758","30.5977574"
"0cd78bb0-271b-4c47-879e-5aed1b6077dd","КУШНІРУК ОЛЕКСІЙ ІГОРОВИЧ","ФОП","Спеціалізована","ФОП","endomedica@i.ua","","+380676685040","Кушнірук  Олексій Ігорович","ЛЬВІВСЬКА","ЛЬВІВ","Україна, 79017, Львівська обл., місто Львів, ВУЛИЦЯ ГЕНЕРАЛА ТАРНАВСЬКОГО, будинок 37, квартира 6","49.9638419","24.5887156"
"04d38836-e126-4ccc-9e4c-eb27b530353d","ПОЛЯНСЬКА ТЕТЯНА АНАТОЛІЇВНА","ФОП","Первинна","ФОП","polyanskatanya@gmail.com","","+380995208740","Полянська Тетяна Анатоліївна","ЛЬВІВСЬКА","СТРИЙ","Україна, 82400, Львівська обл., місто Стрий, ВУЛИЦЯ 50- РІЧЧЯ УПА, будинок 5, квартира 68","49.2656076","23.8431343"
"5b435b87-e753-405f-ad67-5e3e3c075a52","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №1"" ШЕВЧЕНКІВСЬКОГО РАЙОНУ МІСТА КИЄВА","38945657","Первинна","Комунальна","centr_prim37@ukr.net","","+380442349210","Рейф Валентина Іванівна","М.КИЇВ","КИЇВ","Україна, 01054, місто Київ, вул.Хмельницького Богдана (Шевченківський р-н), будинок 37","50.4470483","30.5053441"
"75f333c2-0d68-44a9-8735-b3639fa331c7","ВОЙТОВИЧ ЛЮДМИЛА ВІКТОРІВНА","ФОП","Первинна","ФОП","lvojtovic210@gmail.com","","+380661349177","Войтович Людмила Вікторівна","ХЕРСОНСЬКА","БІЛОЗЕРКА(З)","Україна, Херсонська обл., Білозерський р-н, селище міського типу Білозерка(з), вул. Шевченко, будинок 216","46.6237528","32.4448629"
"07774ddd-4827-4247-8f9c-28f1e75f6777","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КРАСИЛІВСЬКА БАГАТОПРОФІЛЬНА ЛІКАРНЯ"" КРАСИЛІВСЬКОЇ МІСЬКОЇ РАДИ ХМЕЛЬНИЦЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ","02004350","Спеціалізована","Комунальна","kr_crl@ukr.net","","+380385542974","Дудко Денис Сергійович","ХМЕЛЬНИЦЬКА","КРАСИЛІВ","Україна, 31000, Хмельницька обл., Хмельницький р-н, місто Красилів, вул.Грушевського М., будинок 140","49.662007","26.9917619"
"245aa103-42c7-44ad-91f3-3796a3b96722","ДОВГАНИЧ ВАСИЛЬ ВАСИЛЬОВИЧ","ФОП","Первинна","ФОП","dbayu.mc@gmail.com","https://dbayu.com.ua","+380501000065","Довганич Василь Васильович","ЗАКАРПАТСЬКА","УЖГОРОД","Україна, 88002, Закарпатська обл., Ужгородський р-н, місто Ужгород, вул.Доманинська, будинок 294","48.6161288","22.2654866"
"390f653e-50d5-4559-8b80-c76288a37c34","КАР  ОЛЕКСАНДРА  ОЛЕКСАНДРІВНА","ФОП","Первинна","ФОП","alexandra.a.kar@gmail.com","","+380676893643","Кар Олександра Олександрівна","ХАРКІВСЬКА","ХАРКІВ","Україна, 61026, Харківська обл., місто Харків, вул.Берзиня(пн), будинок 14 ","49.9509455","36.3591478"
